filename; file size V1; file size V2; LTS size V1; LTS size V2; Equivalent; Explored V1 ; Explored V2 ; matches V1; matches V2; skipped V1; skipped V2
LITP105.COB ; 6872 ; 4155 ; 1466 ; 661; False;49 ; 28 ; 49; 19;  0; 0
LITP110.COB ; 12951 ; 6243 ; 3171 ; 1470; False;62 ; 41 ; 62; 28;  0; 0
LITP115.COB ; 7477 ; 2619 ; 1077 ; 422; False;71 ; 36 ; 71; 24;  0; 0
LITP165.COB ; 1448 ; 887 ; 313 ; 110; False;85 ; 51 ; 85; 35;  0; 0
LITP170.COB ; 6568 ; 3715 ; 1480 ; 812; False;60 ; 41 ; 60; 28;  0; 0
LITP200.COB ; 13310 ; 5683 ; 2458 ; 1147; False;62 ; 41 ; 62; 28;  0; 0
LITP208.COB ; 3161 ; 1491 ; 563 ; 234; False;110 ; 71 ; 110; 45;  0; 0
LITP214.COB ; 4371 ; 943 ; 440 ; 142; False;59 ; 39 ; 59; 26;  0; 0
LITP216.COB ; 2110 ; 1312 ; 360 ; 133; False;59 ; 32 ; 59; 20;  0; 0
LITP217.COB ; 2979 ; 1305 ; 408 ; 209; False;85 ; 45 ; 85; 30;  0; 0
LITP218.COB ; 2819 ; 1047 ; 404 ; 234; False;84 ; 69 ; 84; 43;  0; 0
LITP219.COB ; 2155 ; 766 ; 277 ; 97; False;83 ; 50 ; 81; 33;  0; 0
LITP220.COB ; 1829 ; 872 ; 308 ; 139; False;131 ; 120 ; 129; 63;  0; 0
LITP221.COB ; 4048 ; 1451 ; 512 ; 225; False;61 ; 40 ; 59; 29;  0; 0
LITP222.COB ; 8617 ; 4317 ; 1349 ; 529; False;89 ; 60 ; 89; 43;  0; 0
LITP224.COB ; 4418 ; 2871 ; 1277 ; 362; False;26 ; 14 ; 26; 10;  0; 0
LITP225.COB ; 1885 ; 750 ; 270 ; 96; False;32 ; 23 ; 32; 14;  0; 0
LITP240.COB ; 6229 ; 3755 ; 1193 ; 576; False;48 ; 25 ; 48; 16;  0; 0
LITP250.COB ; 924 ; 562 ; 165 ; 57; False;40 ; 49 ; 40; 36;  0; 0
LITP251.COB ; 979 ; 502 ; 129 ; 43; False;50 ; 33 ; 50; 19;  0; 0
LITP252.COB ; 1045 ; 611 ; 163 ; 59; False;43 ; 32 ; 43; 22;  0; 0
LITP253.COB ; 780 ; 569 ; 165 ; 59; False;67 ; 60 ; 67; 37;  0; 0
LITP254.COB ; 2224 ; 1107 ; 403 ; 203; False;46 ; 34 ; 46; 22;  0; 0
LITP255.COB ; 1040 ; 644 ; 172 ; 65; False;43 ; 32 ; 43; 22;  0; 0
LITP256.COB ; 1057 ; 504 ; 126 ; 46; False;30 ; 22 ; 30; 14;  0; 0
LITP257.COB ; 1359 ; 616 ; 181 ; 88; False;30 ; 22 ; 30; 14;  0; 0
LITP258.COB ; 1030 ; 613 ; 163 ; 59; False;43 ; 32 ; 43; 22;  0; 0
LITP300.COB ; 1128 ; 727 ; 334 ; 138; False;58 ; 40 ; 58; 27;  0; 0
LITP420.COB ; 1739 ; 988 ; 407 ; 189; False;66 ; 42 ; 65; 33;  0; 0
LITP505.COB ; 1178 ; 692 ; 278 ; 117; False;54 ; 42 ; 54; 29;  0; 0
LITP650.COB ; 2715 ; 1021 ; 315 ; 130; False;90 ; 53 ; 90; 38;  0; 0
LITP920.COB ; 605 ; 399 ; 79 ; 24; True;55 ; 25 ; 55; 18;  0; 0
LITP921.COB ; 646 ; 414 ; 79 ; 24; True;55 ; 25 ; 55; 18;  0; 0
LITP922.COB ; 545 ; 381 ; 77 ; 24; True;53 ; 25 ; 53; 18;  0; 0
LITP923.COB ; 660 ; 426 ; 83 ; 24; True;59 ; 25 ; 59; 18;  0; 0
LITS010.COB ; 5886 ; 2870 ; 1578 ; 792; False;34 ; 30 ; 34; 18;  0; 0
LITS011.COB ; 6181 ; 2842 ; 1578 ; 781; False;34 ; 30 ; 34; 18;  0; 0
LITS012.COB ; 6172 ; 2762 ; 1406 ; 738; False;35 ; 30 ; 35; 18;  0; 0
LITS013.COB ; 4162 ; 2577 ; 1345 ; 632; False;34 ; 30 ; 34; 18;  0; 0
LITS014.COB ; 11869 ; 6801 ; 3462 ; 1931; False;34 ; 30 ; 34; 18;  0; 0
LITS015.COB ; 2911 ; 1643 ; 925 ; 462; False;35 ; 30 ; 35; 18;  0; 0
LITS016.COB ; 8031 ; 3789 ; 2093 ; 1136; False;34 ; 30 ; 34; 18;  0; 0
LITS017.COB ; 2251 ; 1274 ; 730 ; 298; False;34 ; 30 ; 34; 18;  0; 0
LITS018.COB ; 5508 ; 3015 ; 1703 ; 908; False;34 ; 30 ; 34; 18;  0; 0
LITS019.COB ; 2069 ; 1158 ; 687 ; 273; False;34 ; 30 ; 34; 18;  0; 0
LITS020.COB ; 5990 ; 2749 ; 1421 ; 716; False;35 ; 30 ; 35; 18;  0; 0
LITS021.COB ; 12336 ; 6457 ; 3299 ; 1962; False;35 ; 30 ; 35; 18;  0; 0
LITS200.COB ; 2953 ; 1634 ; 935 ; 429; False;34 ; 30 ; 34; 18;  0; 0
LITS201.COB ; 2647 ; 1416 ; 844 ; 358; False;34 ; 30 ; 34; 18;  0; 0
LITS300.COB ; 4244 ; 2391 ; 1319 ; 670; False;35 ; 30 ; 35; 18;  0; 0
LITS301.COB ; 15972 ; 9955 ; 4599 ; 2743; False;35 ; 30 ; 35; 18;  0; 0
LITS302.COB ; 9081 ; 4710 ; 3641 ; 1777; False;34 ; 30 ; 34; 18;  0; 0
LITS303.COB ; 9447 ; 4640 ; 3638 ; 1699; False;34 ; 30 ; 34; 18;  0; 0
LITS304.COB ; 2430 ; 1342 ; 786 ; 319; False;34 ; 30 ; 34; 18;  0; 0
LITS305.COB ; 4066 ; 1934 ; 1201 ; 528; False;35 ; 30 ; 35; 18;  0; 0
LITS306.COB ; 2663 ; 1508 ; 951 ; 382; False;37 ; 31 ; 37; 19;  0; 0
LITS307.COB ; 3449 ; 2127 ; 1358 ; 662; False;34 ; 30 ; 34; 18;  0; 0
LITS309.COB ; 7886 ; 4215 ; 2269 ; 1185; False;33 ; 30 ; 33; 18;  0; 0
LITS310.COB ; 8076 ; 4160 ; 2227 ; 1173; False;33 ; 30 ; 33; 18;  0; 0
LITS311.COB ; 6337 ; 3987 ; 2108 ; 1245; False;35 ; 30 ; 35; 18;  0; 0
LITS312.COB ; 2598 ; 1475 ; 871 ; 360; False;34 ; 30 ; 34; 18;  0; 0
LITS313.COB ; 2251 ; 1274 ; 730 ; 298; False;34 ; 30 ; 34; 18;  0; 0
LITS315.COB ; 13703 ; 7240 ; 3475 ; 1869; False;35 ; 30 ; 35; 18;  0; 0
LITS316.COB ; 3932 ; 2369 ; 1349 ; 714; False;35 ; 30 ; 35; 18;  0; 0
LITS318.COB ; 3414 ; 1691 ; 1173 ; 437; False;25 ; 25 ; 25; 14;  0; 0
LITS319.COB ; 3996 ; 1872 ; 1286 ; 513; False;20 ; 16 ; 20; 10;  0; 0
LITS320.COB ; 6874 ; 3472 ; 1715 ; 850; False;35 ; 30 ; 35; 18;  0; 0
LITS321.COB ; 9350 ; 4594 ; 2147 ; 1155; False;35 ; 30 ; 35; 18;  0; 0
LITS322.COB ; 9476 ; 4588 ; 3630 ; 1672; False;34 ; 30 ; 34; 18;  0; 0
LITS323.COB ; 9442 ; 4637 ; 3630 ; 1697; False;34 ; 30 ; 34; 18;  0; 0
LITS324.COB ; 8194 ; 3824 ; 1880 ; 1050; False;35 ; 30 ; 35; 18;  0; 0
LITS400.COB ; 11468 ; 6451 ; 3106 ; 1745; False;34 ; 30 ; 34; 18;  0; 0
LITS401.COB ; 11223 ; 5712 ; 3182 ; 1842; False;34 ; 30 ; 34; 18;  0; 0
LITS402.COB ; 10807 ; 5732 ; 2891 ; 1603; False;35 ; 30 ; 35; 18;  0; 0
LITS403.COB ; 4538 ; 1881 ; 1226 ; 546; False;35 ; 30 ; 35; 18;  0; 0
LITS404.COB ; 4563 ; 1890 ; 1243 ; 553; False;35 ; 30 ; 35; 18;  0; 0
LITS405.COB ; 3208 ; 1793 ; 1006 ; 455; False;34 ; 30 ; 34; 18;  0; 0
LITS406.COB ; 3244 ; 1715 ; 966 ; 445; False;34 ; 30 ; 34; 18;  0; 0
LITS407.COB ; 4361 ; 2064 ; 1055 ; 555; False;34 ; 30 ; 34; 18;  0; 0
LITS501.COB ; 6080 ; 4086 ; 2110 ; 1082; False;14 ; 13 ; 14; 8;  0; 0
LITS502.COB ; 3686 ; 2410 ; 1303 ; 632; False;14 ; 13 ; 14; 8;  0; 0
LITS503.COB ; 2967 ; 2026 ; 1056 ; 506; False;14 ; 13 ; 14; 8;  0; 0
LITS504.COB ; 3073 ; 2124 ; 1112 ; 539; False;14 ; 13 ; 14; 8;  0; 0
LITS505.COB ; 3426 ; 2199 ; 1240 ; 561; False;14 ; 13 ; 14; 8;  0; 0
LITS506.COB ; 3426 ; 2199 ; 1242 ; 561; False;14 ; 13 ; 14; 8;  0; 0
LITS507.COB ; 2959 ; 1992 ; 1051 ; 484; False;14 ; 13 ; 14; 8;  0; 0
LITS508.COB ; 4982 ; 2903 ; 1637 ; 808; False;14 ; 13 ; 14; 8;  0; 0
LITS509.COB ; 3298 ; 2092 ; 1135 ; 557; False;14 ; 13 ; 14; 8;  0; 0
LITS510.COB ; 7303 ; 4838 ; 2422 ; 1304; False;14 ; 13 ; 14; 8;  0; 0
LITS511.COB ; 5068 ; 3186 ; 1639 ; 825; False;14 ; 13 ; 14; 8;  0; 0
LITS512.COB ; 6621 ; 3887 ; 2404 ; 1072; False;14 ; 13 ; 14; 8;  0; 0
LITS513.COB ; 3723 ; 2462 ; 1271 ; 636; False;14 ; 13 ; 14; 8;  0; 0
LITS600.COB ; 5518 ; 3411 ; 1827 ; 927; False;33 ; 30 ; 33; 18;  0; 0
LITS601.COB ; 2375 ; 1310 ; 777 ; 320; False;34 ; 30 ; 34; 18;  0; 0
LITS602.COB ; 3146 ; 1834 ; 974 ; 490; False;35 ; 30 ; 35; 18;  0; 0
LITS603.COB ; 4694 ; 2811 ; 1534 ; 745; False;34 ; 30 ; 34; 18;  0; 0
LITS701.COB ; 8496 ; 4553 ; 2466 ; 1225; False;33 ; 30 ; 33; 18;  0; 0
LITS702.COB ; 8629 ; 5040 ; 2496 ; 1247; False;33 ; 30 ; 33; 18;  0; 0
LITS703.COB ; 6848 ; 3741 ; 2030 ; 1014; False;34 ; 30 ; 34; 18;  0; 0
LITS704.COB ; 7329 ; 4322 ; 2107 ; 1097; False;35 ; 30 ; 35; 18;  0; 0
LITS705.COB ; 4206 ; 2252 ; 1387 ; 587; False;35 ; 30 ; 35; 18;  0; 0
LITS706.COB ; 8912 ; 5285 ; 2605 ; 1323; False;33 ; 30 ; 33; 18;  0; 0
LITS707.COB ; 8634 ; 5290 ; 2412 ; 1304; False;33 ; 30 ; 33; 18;  0; 0
LITS708.COB ; 11566 ; 7270 ; 3201 ; 1778; False;35 ; 30 ; 35; 18;  0; 0
LITS709.COB ; 2181 ; 1194 ; 714 ; 289; False;34 ; 30 ; 34; 18;  0; 0
LITS710.COB ; 2791 ; 1266 ; 857 ; 301; False;20 ; 16 ; 20; 10;  0; 0
LITS900.COB ; 2446 ; 1357 ; 765 ; 335; False;35 ; 30 ; 35; 18;  0; 0
LITS901.COB ; 8309 ; 3722 ; 2027 ; 1051; False;35 ; 30 ; 35; 18;  0; 0
LITS902.COB ; 7320 ; 2719 ; 1657 ; 807; False;35 ; 30 ; 35; 18;  0; 0
LITS903.COB ; 2776 ; 1229 ; 765 ; 243; False;35 ; 30 ; 35; 18;  0; 0
LITS904.COB ; 4391 ; 2424 ; 1340 ; 683; False;20 ; 16 ; 20; 10;  0; 0
LITU001.COB ; 2178 ; 1278 ; 483 ; 203; False;37 ; 25 ; 37; 16;  0; 0
LITU002.COB ; 1308 ; 913 ; 403 ; 163; False;38 ; 25 ; 38; 16;  0; 0
LITU003.COB ; 1237 ; 824 ; 440 ; 220; False;49 ; 38 ; 49; 25;  0; 0
LITU004.COB ; 951 ; 625 ; 293 ; 142; False;49 ; 38 ; 49; 25;  0; 0
LITU005.COB ; 1384 ; 986 ; 531 ; 223; False;61 ; 56 ; 61; 37;  0; 0
LITU006.COB ; 7635 ; 3933 ; 1975 ; 1034; False;60 ; 59 ; 60; 40;  0; 0
LITU008.COB ; 1189 ; 962 ; 365 ; 197; False;111 ; 71 ; 111; 54;  0; 0
LITU009.COB ; 3665 ; 1537 ; 446 ; 233; False;75 ; 68 ; 75; 41;  0; 0
LITU011.COB ; 5023 ; 1978 ; 770 ; 358; False;64 ; 44 ; 64; 28;  0; 0
LITVA01.COB ; 690 ; 496 ; 191 ; 90; False;43 ; 32 ; 41; 19;  0; 0
LITVA02.COB ; 1875 ; 1309 ; 431 ; 334; False;43 ; 32 ; 41; 19;  0; 0
LITVA03.COB ; 862 ; 625 ; 237 ; 140; False;43 ; 32 ; 41; 19;  0; 0
LITVA04.COB ; 758 ; 540 ; 199 ; 98; False;43 ; 32 ; 41; 19;  0; 0
LITVA05.COB ; 848 ; 606 ; 207 ; 110; False;43 ; 32 ; 41; 19;  0; 0
LITVA06.COB ; 868 ; 632 ; 239 ; 142; False;43 ; 32 ; 41; 19;  0; 0
LITVA07.COB ; 758 ; 540 ; 199 ; 98; False;43 ; 32 ; 41; 19;  0; 0
LITVA08.COB ; 706 ; 501 ; 189 ; 88; False;43 ; 32 ; 41; 19;  0; 0
LITVA09.COB ; 633 ; 455 ; 177 ; 76; False;43 ; 32 ; 41; 19;  0; 0
LITVA10.COB ; 1438 ; 1017 ; 321 ; 224; False;43 ; 32 ; 41; 19;  0; 0
LITVA11.COB ; 614 ; 440 ; 179 ; 78; False;43 ; 32 ; 41; 19;  0; 0
LITVA12.COB ; 854 ; 610 ; 207 ; 110; False;43 ; 32 ; 41; 19;  0; 0
LITVA13.COB ; 627 ; 449 ; 181 ; 80; False;43 ; 32 ; 41; 19;  0; 0
LITVA14.COB ; 930 ; 666 ; 231 ; 134; False;43 ; 32 ; 41; 19;  0; 0
LITVA15.COB ; 912 ; 646 ; 219 ; 122; False;43 ; 32 ; 41; 19;  0; 0
LITVA16.COB ; 736 ; 526 ; 195 ; 94; False;43 ; 32 ; 41; 19;  0; 0
LITVA17.COB ; 595 ; 432 ; 177 ; 76; False;43 ; 32 ; 41; 19;  0; 0
LITVA18.COB ; 666 ; 480 ; 191 ; 90; False;43 ; 32 ; 41; 19;  0; 0
LITVA19.COB ; 732 ; 520 ; 191 ; 90; False;43 ; 32 ; 41; 19;  0; 0
LITVA20.COB ; 732 ; 520 ; 191 ; 90; False;43 ; 32 ; 41; 19;  0; 0
LITVA21.COB ; 1059 ; 766 ; 277 ; 180; False;43 ; 32 ; 41; 19;  0; 0
LITVA22.COB ; 601 ; 435 ; 179 ; 78; False;43 ; 32 ; 41; 19;  0; 0
LITVA23.COB ; 627 ; 454 ; 181 ; 80; False;43 ; 32 ; 41; 19;  0; 0
LITVA24.COB ; 626 ; 452 ; 183 ; 82; False;43 ; 32 ; 41; 19;  0; 0
LITVA25.COB ; 595 ; 432 ; 177 ; 76; False;43 ; 32 ; 41; 19;  0; 0
LITVA26.COB ; 814 ; 583 ; 205 ; 108; False;43 ; 32 ; 41; 19;  0; 0
LITVA27.COB ; 656 ; 471 ; 185 ; 84; False;43 ; 32 ; 41; 19;  0; 0
LITVA28.COB ; 611 ; 443 ; 179 ; 78; False;43 ; 32 ; 41; 19;  0; 0
LITVA30.COB ; 1231 ; 868 ; 305 ; 208; False;43 ; 32 ; 41; 19;  0; 0
LITVA31.COB ; 723 ; 498 ; 177 ; 76; False;43 ; 32 ; 41; 19;  0; 0
LITVA32.COB ; 740 ; 541 ; 213 ; 116; False;43 ; 32 ; 41; 19;  0; 0
LITVA34.COB ; 753 ; 549 ; 215 ; 118; False;43 ; 32 ; 41; 19;  0; 0
LITVA37.COB ; 726 ; 531 ; 209 ; 112; False;43 ; 32 ; 41; 19;  0; 0
LITVA38.COB ; 1230 ; 874 ; 307 ; 210; False;43 ; 32 ; 41; 19;  0; 0
LITVA39.COB ; 1040 ; 741 ; 249 ; 152; False;43 ; 32 ; 41; 19;  0; 0
LITVA40.COB ; 636 ; 453 ; 177 ; 76; False;43 ; 32 ; 41; 19;  0; 0
LITVA41.COB ; 977 ; 693 ; 243 ; 146; False;43 ; 32 ; 41; 19;  0; 0
LITVA42.COB ; 1052 ; 751 ; 273 ; 176; False;43 ; 32 ; 41; 19;  0; 0
LITVA43.COB ; 936 ; 668 ; 219 ; 122; False;43 ; 32 ; 41; 19;  0; 0
LITVA44.COB ; 1483 ; 1060 ; 361 ; 264; False;43 ; 32 ; 41; 19;  0; 0
LITVA45.COB ; 1142 ; 886 ; 249 ; 152; False;43 ; 32 ; 41; 19;  0; 0
LITVA46.COB ; 848 ; 608 ; 203 ; 106; False;43 ; 32 ; 41; 19;  0; 0
LITVA47.COB ; 716 ; 527 ; 209 ; 112; False;43 ; 32 ; 41; 19;  0; 0
LITVA48.COB ; 718 ; 527 ; 209 ; 112; False;43 ; 32 ; 41; 19;  0; 0
LITVA49.COB ; 1179 ; 808 ; 189 ; 88; False;43 ; 32 ; 41; 19;  0; 0
LITVA80.COB ; 1144 ; 814 ; 291 ; 194; False;43 ; 32 ; 41; 19;  0; 0
LITVA87.COB ; 779 ; 556 ; 185 ; 84; False;43 ; 32 ; 41; 19;  0; 0
LITVA90.COB ; 832 ; 592 ; 199 ; 98; False;43 ; 32 ; 41; 19;  0; 0
LITVA91.COB ; 832 ; 589 ; 197 ; 96; False;43 ; 32 ; 41; 19;  0; 0
LITVC01.COB ; 786 ; 557 ; 197 ; 96; False;43 ; 32 ; 41; 19;  0; 0
LITVC02.COB ; 864 ; 606 ; 199 ; 98; False;43 ; 32 ; 41; 19;  0; 0
LITVC03.COB ; 828 ; 592 ; 203 ; 106; False;43 ; 32 ; 41; 19;  0; 0
LITVC04.COB ; 802 ; 580 ; 223 ; 126; False;43 ; 32 ; 41; 19;  0; 0
LITVC05.COB ; 741 ; 542 ; 213 ; 116; False;43 ; 32 ; 41; 19;  0; 0
LITVC06.COB ; 892 ; 625 ; 201 ; 100; False;43 ; 32 ; 41; 19;  0; 0
LITVC07.COB ; 830 ; 587 ; 201 ; 100; False;43 ; 32 ; 41; 19;  0; 0
LITVC08.COB ; 1423 ; 1008 ; 345 ; 248; False;43 ; 32 ; 41; 19;  0; 0
LITVC09.COB ; 606 ; 439 ; 177 ; 76; False;43 ; 32 ; 41; 19;  0; 0
LITVC11.COB ; 854 ; 610 ; 207 ; 110; False;43 ; 32 ; 41; 19;  0; 0
LITVC12.COB ; 854 ; 610 ; 207 ; 110; False;43 ; 32 ; 41; 19;  0; 0
NOAB004.COB ; 3450 ; 2131 ; 773 ; 389; False;93 ; 77 ; 91; 52;  0; 0
NOAB005.COB ; 4347 ; 2765 ; 1092 ; 572; False;113 ; 97 ; 111; 64;  0; 0
NOAB015.COB ; 1469 ; 1348 ; 469 ; 273; False;99 ; 86 ; 97; 60;  0; 0
NOAB016.COB ; 1469 ; 1345 ; 470 ; 272; False;99 ; 85 ; 97; 59;  0; 0
NOAB017.COB ; 1275 ; 1146 ; 382 ; 213; False;99 ; 86 ; 97; 60;  0; 0
NOAB018.COB ; 1198 ; 1043 ; 332 ; 177; False;104 ; 91 ; 102; 63;  0; 0
NOAB019.COB ; 1614 ; 1448 ; 641 ; 362; False;156 ; 123 ; 154; 87;  0; 0
NOAB020.COB ; 1196 ; 1060 ; 354 ; 195; False;106 ; 96 ; 106; 66;  0; 0
NOAB021.COB ; 2234 ; 1527 ; 467 ; 253; False;222 ; 165 ; 222; 113;  0; 0
NOAB022.COB ; 3179 ; 2173 ; 815 ; 449; False;145 ; 129 ; 145; 88;  0; 0
NOAB023.COB ; 1331 ; 928 ; 293 ; 135; False;119 ; 95 ; 117; 64;  0; 0
NOAB024.COB ; 1646 ; 1200 ; 469 ; 250; False;57 ; 44 ; 55; 31;  0; 0
NOAB025.COB ; 3433 ; 2546 ; 1082 ; 626; False;291 ; 296 ; 291; 170;  0; 0
NOAB030.COB ; 2312 ; 1370 ; 620 ; 237; False;117 ; 100 ; 117; 67;  0; 0
NOAB045.COB ; 4149 ; 3298 ; 1344 ; 785; False;68 ; 58 ; 66; 40;  0; 0
NOAB046.COB ; 3116 ; 2273 ; 929 ; 528; False;251 ; 209 ; 251; 147;  0; 0
NOAB047.COB ; 3116 ; 2556 ; 1070 ; 628; False;120 ; 109 ; 120; 72;  0; 0
NOAB048.COB ; 3559 ; 2508 ; 984 ; 569; False;97 ; 79 ; 95; 61;  0; 0
NOAB053.COB ; 2581 ; 2012 ; 853 ; 494; False;158 ; 142 ; 156; 97;  0; 0
NOAB059.COB ; 3516 ; 2484 ; 978 ; 570; False;195 ; 182 ; 195; 118;  0; 0
NOAB071.COB ; 2590 ; 1933 ; 743 ; 410; False;130 ; 126 ; 130; 83;  0; 0
NOAB119.COB ; 3336 ; 2137 ; 774 ; 392; False;93 ; 77 ; 91; 52;  0; 0
NOAB122.COB ; 4399 ; 2828 ; 1265 ; 646; False;102 ; 80 ; 100; 59;  0; 0
NOAB124.COB ; 5941 ; 3541 ; 1655 ; 925; False;91 ; 73 ; 89; 52;  0; 0
NOAB125.COB ; 3354 ; 2129 ; 944 ; 487; False;95 ; 73 ; 93; 52;  0; 0
NOAB127.COB ; 4222 ; 2709 ; 1097 ; 578; False;113 ; 97 ; 111; 64;  0; 0
NOAB129.COB ; 4162 ; 2309 ; 1202 ; 577; False;135 ; 116 ; 135; 75;  0; 0
NOAB131.COB ; 6762 ; 4399 ; 2300 ; 1221; False;108 ; 91 ; 108; 61;  0; 0
NOAB167.COB ; 4109 ; 2625 ; 1166 ; 705; False;104 ; 93 ; 104; 63;  0; 0
NOAB185.COB ; 3897 ; 1957 ; 723 ; 385; False;88 ; 76 ; 88; 50;  0; 0
NOAB188.COB ; 4900 ; 2881 ; 1142 ; 623; False;152 ; 144 ; 152; 98;  0; 0
NOAB191.COB ; 2530 ; 1954 ; 650 ; 318; False;189 ; 142 ; 187; 91;  0; 0
NOAB203.COB ; 1986 ; 1569 ; 671 ; 356; False;131 ; 121 ; 131; 81;  0; 0
NOAB210.COB ; 3845 ; 2964 ; 1128 ; 656; False;103 ; 84 ; 101; 56;  0; 0
NOAB211.COB ; 5311 ; 4004 ; 1773 ; 1066; False;106 ; 101 ; 106; 71;  0; 0
NOAB217.COB ; 2101 ; 1529 ; 608 ; 372; False;66 ; 58 ; 66; 40;  0; 0
NOAB218.COB ; 4530 ; 3440 ; 1533 ; 977; False;94 ; 88 ; 94; 58;  0; 0
NOAB227.COB ; 5754 ; 3601 ; 1670 ; 834; False;116 ; 100 ; 114; 72;  0; 0
NOAB235.COB ; 10924 ; 7894 ; 3367 ; 1903; False;90 ; 77 ; 88; 55;  0; 0
NOAB236.COB ; 15268 ; 12807 ; 6069 ; 3793; False;137 ; 120 ; 135; 81;  0; 0
NOAB237.COB ; 7581 ; 5405 ; 2559 ; 1470; False;117 ; 95 ; 115; 66;  0; 0
NOAB239.COB ; 2699 ; 2134 ; 728 ; 383; False;109 ; 88 ; 107; 61;  0; 0
NOAB246.COB ; 2820 ; 2029 ; 811 ; 466; False;116 ; 93 ; 114; 64;  0; 0
NOAB251.COB ; 8651 ; 5763 ; 2808 ; 1737; False;112 ; 103 ; 110; 68;  0; 0
NOAB252.COB ; 3248 ; 2406 ; 973 ; 489; False;11 ; 12 ; 10; 9;  0; 0
NOAB263.COB ; 1971 ; 1553 ; 475 ; 214; False;113 ; 82 ; 113; 52;  0; 0
NOAB264.COB ; 3043 ; 2630 ; 821 ; 428; False;121 ; 101 ; 121; 65;  0; 0
NOAB267.COB ; 2408 ; 1618 ; 595 ; 308; False;73 ; 60 ; 73; 42;  0; 0
NOAB401.COB ; 4293 ; 2380 ; 1204 ; 578; False;135 ; 116 ; 135; 75;  0; 0
NOAB404.COB ; 11205 ; 8160 ; 3489 ; 2007; False;91 ; 78 ; 89; 56;  0; 0
NOAB405.COB ; 15670 ; 12919 ; 5902 ; 3425; False;137 ; 120 ; 135; 81;  0; 0
NOAB406.COB ; 9545 ; 6727 ; 2988 ; 1727; False;120 ; 97 ; 118; 68;  0; 0
NOAB407.COB ; 4533 ; 2952 ; 1267 ; 646; False;102 ; 80 ; 100; 59;  0; 0
NOAB408.COB ; 6547 ; 4127 ; 1856 ; 1021; False;107 ; 83 ; 105; 62;  0; 0
NOAB409.COB ; 3798 ; 2247 ; 1135 ; 425; False;135 ; 112 ; 133; 79;  0; 0
NOAB410.COB ; 6218 ; 4018 ; 1827 ; 952; False;116 ; 100 ; 114; 72;  0; 0
NOAB411.COB ; 6582 ; 4029 ; 1823 ; 896; False;107 ; 83 ; 105; 62;  0; 0
NOAB412.COB ; 7034 ; 4556 ; 2302 ; 1227; False;108 ; 91 ; 108; 61;  0; 0
NOAB415.COB ; 3252 ; 2489 ; 978 ; 499; False;130 ; 117 ; 130; 77;  0; 0
NOAB424.COB ; 4075 ; 3051 ; 1161 ; 628; False;97 ; 89 ; 95; 62;  0; 0
NOAB425.COB ; 3389 ; 2144 ; 895 ; 465; False;95 ; 73 ; 93; 52;  0; 0
NOAB426.COB ; 1444 ; 991 ; 360 ; 178; False;61 ; 41 ; 59; 29;  0; 0
NOAB432.COB ; 2447 ; 1799 ; 556 ; 284; False;109 ; 88 ; 107; 58;  0; 0
NOAB451.COB ; 2097 ; 1493 ; 568 ; 316; False;80 ; 78 ; 80; 52;  0; 0
NOAB506.COB ; 1637 ; 1240 ; 396 ; 211; False;130 ; 106 ; 128; 73;  0; 0
NOAB560.COB ; 6114 ; 5680 ; 2254 ; 1317; False;137 ; 119 ; 135; 77;  0; 0
NOAB562.COB ; 4620 ; 4094 ; 1636 ; 939; False;96 ; 84 ; 94; 57;  0; 0
NOAB565.COB ; 13154 ; 11507 ; 5290 ; 3433; False;161 ; 95 ; 161; 62;  0; 0
NOAB566.COB ; 14927 ; 13243 ; 5509 ; 3762; False;163 ; 95 ; 163; 62;  0; 0
NOAB567.COB ; 19605 ; 17150 ; 6377 ; 4556; False;167 ; 95 ; 167; 62;  0; 0
NOAB568.COB ; 14009 ; 12441 ; 5529 ; 3749; False;165 ; 95 ; 165; 62;  0; 0
NOAB581.COB ; 2130 ; 1497 ; 580 ; 270; False;78 ; 53 ; 76; 38;  0; 0
NOAB582.COB ; 2052 ; 1514 ; 584 ; 273; False;78 ; 53 ; 76; 38;  0; 0
NOAB583.COB ; 1707 ; 1187 ; 442 ; 184; False;78 ; 53 ; 76; 38;  0; 0
NOAB584.COB ; 1596 ; 1175 ; 442 ; 184; False;78 ; 53 ; 76; 38;  0; 0
NOAB735.COB ; 2991 ; 2503 ; 802 ; 464; False;105 ; 91 ; 103; 64;  0; 0
NOAB774.COB ; 1995 ; 1457 ; 498 ; 278; False;142 ; 136 ; 142; 87;  0; 0
NOAB776.COB ; 1921 ; 1508 ; 597 ; 350; False;140 ; 136 ; 140; 87;  0; 0
NOAB778.COB ; 1651 ; 1102 ; 425 ; 195; False;172 ; 162 ; 172; 103;  0; 0
NOAB779.COB ; 1651 ; 1102 ; 425 ; 195; False;172 ; 162 ; 172; 103;  0; 0
NOAB780.COB ; 1651 ; 1102 ; 425 ; 195; False;172 ; 162 ; 172; 103;  0; 0
NOAB781.COB ; 1651 ; 1102 ; 425 ; 195; False;172 ; 162 ; 172; 103;  0; 0
NOAB852.COB ; 1403 ; 1210 ; 459 ; 266; False;94 ; 81 ; 94; 56;  0; 0
NOAB857.COB ; 2344 ; 1939 ; 847 ; 510; False;140 ; 134 ; 138; 90;  0; 0
