filename; file size V1; file size V2; LTS size V1; LTS size V2; Explored V1 ; Explored V2 ; matches V1; matches V2
LITS501.COB ; 6080 ; 4086 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS502.COB ; 3686 ; 2410 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS503.COB ; 2967 ; 2026 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS504.COB ; 3073 ; 2124 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS505.COB ; 3426 ; 2199 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS506.COB ; 3426 ; 2199 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS507.COB ; 2959 ; 1992 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS508.COB ; 4982 ; 2903 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS509.COB ; 3298 ; 2092 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS510.COB ; 7303 ; 4838 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS511.COB ; 5068 ; 3186 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS512.COB ; 6621 ; 3887 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS513.COB ; 3723 ; 2462 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS600.COB ; 5518 ; 3411 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS601.COB ; 2375 ; 1310 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS602.COB ; 3146 ; 1834 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS603.COB ; 4694 ; 2811 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS701.COB ; 8496 ; 4553 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS702.COB ; 8629 ; 5040 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS703.COB ; 6848 ; 3741 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS704.COB ; 7329 ; 4322 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS705.COB ; 4206 ; 2252 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS706.COB ; 8912 ; 5285 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS707.COB ; 8634 ; 5290 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS708.COB ; 11566 ; 7270 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS709.COB ; 2181 ; 1194 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS710.COB ; 2791 ; 1266 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS900.COB ; 2446 ; 1357 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS901.COB ; 8309 ; 3722 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS902.COB ; 7320 ; 2719 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS903.COB ; 2776 ; 1229 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS904.COB ; 4391 ; 2424 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITU001.COB ; 2178 ; 1278 ; 483 ; 209; 24 ; 16 ; 24; 10
LITU002.COB ; 1308 ; 913 ; 403 ; 169; 25 ; 16 ; 25; 10
LITU003.COB ; 1237 ; 824 ; 440 ; 234; 118 ; 108 ; 116; 67
LITU004.COB ; 951 ; 625 ; 293 ; 144; 83 ; 64 ; 81; 42
LITU005.COB ; 1384 ; 986 ; 531 ; 232; 126 ; 115 ; 124; 73
LITU006.COB ; 7635 ; 3933 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITU008.COB ; 1189 ; 962 ; 365 ; 197; 141 ; 137 ; 141; 91
LITU009.COB ; 3665 ; 1537 ; 446 ; 237; 68 ; 69 ; 66; 47
LITU011.COB ; 5023 ; 1978 ; 770 ; 355; 78 ; 67 ; 76; 47
LITVA01.COB ; 690 ; 496 ; 190 ; 90; 13 ; 11 ; 11; 5
LITVA02.COB ; 1875 ; 1309 ; 430 ; 334; 13 ; 11 ; 11; 5
LITVA03.COB ; 862 ; 625 ; 236 ; 140; 13 ; 11 ; 11; 5
LITVA04.COB ; 758 ; 540 ; 198 ; 98; 13 ; 11 ; 11; 5
LITVA05.COB ; 848 ; 606 ; 206 ; 110; 13 ; 11 ; 11; 5
LITVA06.COB ; 868 ; 632 ; 238 ; 142; 13 ; 11 ; 11; 5
LITVA07.COB ; 758 ; 540 ; 198 ; 98; 13 ; 11 ; 11; 5
LITVA08.COB ; 706 ; 501 ; 188 ; 88; 13 ; 11 ; 11; 5
LITVA09.COB ; 633 ; 455 ; 176 ; 76; 13 ; 11 ; 11; 5
LITVA10.COB ; 1438 ; 1017 ; 320 ; 224; 13 ; 11 ; 11; 5
LITVA11.COB ; 614 ; 440 ; 178 ; 78; 13 ; 11 ; 11; 5
LITVA12.COB ; 854 ; 610 ; 206 ; 110; 13 ; 11 ; 11; 5
LITVA13.COB ; 627 ; 449 ; 180 ; 80; 13 ; 11 ; 11; 5
LITVA14.COB ; 930 ; 666 ; 230 ; 134; 13 ; 11 ; 11; 5
LITVA15.COB ; 912 ; 646 ; 218 ; 122; 13 ; 11 ; 11; 5
LITVA16.COB ; 736 ; 526 ; 194 ; 94; 13 ; 11 ; 11; 5
LITVA17.COB ; 595 ; 432 ; 176 ; 76; 13 ; 11 ; 11; 5
LITVA18.COB ; 666 ; 480 ; 190 ; 90; 13 ; 11 ; 11; 5
LITVA19.COB ; 732 ; 520 ; 190 ; 90; 13 ; 11 ; 11; 5
LITVA20.COB ; 732 ; 520 ; 190 ; 90; 13 ; 11 ; 11; 5
LITVA21.COB ; 1059 ; 766 ; 276 ; 180; 13 ; 11 ; 11; 5
LITVA22.COB ; 601 ; 435 ; 178 ; 78; 13 ; 11 ; 11; 5
LITVA23.COB ; 627 ; 454 ; 180 ; 80; 13 ; 11 ; 11; 5
LITVA24.COB ; 626 ; 452 ; 182 ; 82; 13 ; 11 ; 11; 5
LITVA25.COB ; 595 ; 432 ; 176 ; 76; 13 ; 11 ; 11; 5
LITVA26.COB ; 814 ; 583 ; 204 ; 108; 13 ; 11 ; 11; 5
LITVA27.COB ; 656 ; 471 ; 184 ; 84; 13 ; 11 ; 11; 5
LITVA28.COB ; 611 ; 443 ; 178 ; 78; 13 ; 11 ; 11; 5
LITVA30.COB ; 1231 ; 868 ; 304 ; 208; 13 ; 11 ; 11; 5
LITVA31.COB ; 723 ; 498 ; 176 ; 76; 13 ; 11 ; 11; 5
LITVA32.COB ; 740 ; 541 ; 212 ; 116; 13 ; 11 ; 11; 5
LITVA34.COB ; 753 ; 549 ; 214 ; 118; 13 ; 11 ; 11; 5
LITVA37.COB ; 726 ; 531 ; 208 ; 112; 13 ; 11 ; 11; 5
LITVA38.COB ; 1230 ; 874 ; 306 ; 210; 13 ; 11 ; 11; 5
LITVA39.COB ; 1040 ; 741 ; 248 ; 152; 13 ; 11 ; 11; 5
LITVA40.COB ; 636 ; 453 ; 176 ; 76; 13 ; 11 ; 11; 5
LITVA41.COB ; 977 ; 693 ; 242 ; 146; 13 ; 11 ; 11; 5
LITVA42.COB ; 1052 ; 751 ; 272 ; 176; 13 ; 11 ; 11; 5
LITVA43.COB ; 936 ; 668 ; 218 ; 122; 13 ; 11 ; 11; 5
LITVA44.COB ; 1483 ; 1060 ; 360 ; 264; 13 ; 11 ; 11; 5
LITVA45.COB ; 1142 ; 886 ; 248 ; 152; 13 ; 11 ; 11; 5
LITVA46.COB ; 848 ; 608 ; 202 ; 106; 13 ; 11 ; 11; 5
LITVA47.COB ; 716 ; 527 ; 208 ; 112; 13 ; 11 ; 11; 5
LITVA48.COB ; 718 ; 527 ; 208 ; 112; 13 ; 11 ; 11; 5
LITVA49.COB ; 1179 ; 808 ; 188 ; 88; 13 ; 11 ; 11; 5
LITVA80.COB ; 1144 ; 814 ; 290 ; 194; 13 ; 11 ; 11; 5
LITVA87.COB ; 779 ; 556 ; 184 ; 84; 13 ; 11 ; 11; 5
LITVA90.COB ; 832 ; 592 ; 198 ; 98; 13 ; 11 ; 11; 5
LITVA91.COB ; 832 ; 589 ; 196 ; 96; 13 ; 11 ; 11; 5
LITVC01.COB ; 786 ; 557 ; 196 ; 96; 13 ; 11 ; 11; 5
LITVC02.COB ; 864 ; 606 ; 198 ; 98; 13 ; 11 ; 11; 5
LITVC03.COB ; 828 ; 592 ; 202 ; 106; 13 ; 11 ; 11; 5
LITVC04.COB ; 802 ; 580 ; 222 ; 126; 13 ; 11 ; 11; 5
LITVC05.COB ; 741 ; 542 ; 212 ; 116; 13 ; 11 ; 11; 5
LITVC06.COB ; 892 ; 625 ; 200 ; 100; 13 ; 11 ; 11; 5
LITVC07.COB ; 830 ; 587 ; 200 ; 100; 13 ; 11 ; 11; 5
LITVC08.COB ; 1423 ; 1008 ; 344 ; 248; 13 ; 11 ; 11; 5
LITVC09.COB ; 606 ; 439 ; 176 ; 76; 13 ; 11 ; 11; 5
LITVC11.COB ; 854 ; 610 ; 206 ; 110; 13 ; 11 ; 11; 5
LITVC12.COB ; 854 ; 610 ; 206 ; 110; 13 ; 11 ; 11; 5
NOAB004.COB ; 3450 ; 2131 ; 774 ; 402; 68 ; 71 ; 66; 49
NOAB005.COB ; 4347 ; 2765 ; 1093 ; 597; 51 ; 52 ; 50; 36
NOAB015.COB ; 1469 ; 1348 ; 470 ; 269; 38 ; 45 ; 36; 30
NOAB016.COB ; 1469 ; 1345 ; 471 ; 269; 38 ; 44 ; 36; 29
NOAB017.COB ; 1275 ; 1146 ; 383 ; 215; 38 ; 45 ; 36; 30
NOAB018.COB ; 1198 ; 1043 ; 333 ; 180; 61 ; 70 ; 59; 46
NOAB019.COB ; 1614 ; 1448 ; 642 ; 366; 213 ; 251 ; 213; 144
NOAB020.COB ; 1196 ; 1060 ; 355 ; 199; 125 ; 157 ; 125; 91
NOAB021.COB ; 2234 ; 1527 ; 468 ; 269; 82 ; 89 ; 82; 56
NOAB022.COB ; 3179 ; 2173 ; 816 ; 493; 201 ; 233 ; 201; 132
NOAB023.COB ; 1331 ; 928 ; 294 ; 141; 90 ; 91 ; 88; 54
NOAB024.COB ; 1646 ; 1200 ; 470 ; 247; 104 ; 125 ; 102; 71
NOAB025.COB ; 3433 ; 2546 ; 1083 ; 637; 292 ; 357 ; 290; 205
NOAB030.COB ; 2312 ; 1370 ; 621 ; 258; 27 ; 25 ; 26; 18
NOAB045.COB ; 4149 ; 3298 ; 1345 ; 807; 23 ; 22 ; 21; 14
NOAB046.COB ; 3116 ; 2273 ; 930 ; 533; 156 ; 178 ; 156; 105
NOAB047.COB ; 3116 ; 2556 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB048.COB ; 3559 ; 2508 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB053.COB ; 2581 ; 2012 ; 854 ; 496; 218 ; 259 ; 216; 147
NOAB059.COB ; 3516 ; 2484 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB071.COB ; 2590 ; 1933 ; 743 ; 413; 46 ; 40 ; 44; 28
NOAB119.COB ; 3336 ; 2137 ; 775 ; 405; 68 ; 71 ; 66; 49
NOAB122.COB ; 4399 ; 2828 ; 1266 ; 684; 29 ; 35 ; 27; 27
NOAB124.COB ; 5941 ; 3541 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB125.COB ; 3354 ; 2129 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB127.COB ; 4222 ; 2709 ; 1098 ; 603; 33 ; 29 ; 31; 19
NOAB129.COB ; 4162 ; 2309 ; 1203 ; 589; 39 ; 32 ; 39; 20
NOAB131.COB ; 6762 ; 4399 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB167.COB ; 4109 ; 2625 ; 1167 ; 737; 200 ; 269 ; 198; 147
NOAB185.COB ; 3897 ; 1957 ; 724 ; 403; 36 ; 38 ; 34; 25
NOAB188.COB ; 4900 ; 2881 ; 1143 ; 642; 154 ; 130 ; 153; 85
NOAB191.COB ; 2530 ; 1954 ; 651 ; 323; 85 ; 73 ; 84; 51
NOAB203.COB ; 1986 ; 1569 ; 670 ; 358; 27 ; 27 ; 25; 19
NOAB210.COB ; 3845 ; 2964 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB211.COB ; 5311 ; 4004 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB217.COB ; 2101 ; 1529 ; 609 ; 381; 23 ; 22 ; 23; 14
NOAB218.COB ; 4530 ; 3440 ; 1534 ; 979; 25 ; 25 ; 25; 16
NOAB227.COB ; 5754 ; 3601 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB235.COB ; 10924 ; 7894 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB236.COB ; 15268 ; 12807 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB237.COB ; 7581 ; 5405 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB239.COB ; 2699 ; 2134 ; 729 ; 380; 29 ; 28 ; 27; 18
NOAB246.COB ; 2820 ; 2029 ; 812 ; 484; 257 ; 215 ; 255; 151
NOAB251.COB ; 8651 ; 5763 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB252.COB ; 3248 ; 2406 ; 974 ; 478; 29 ; 33 ; 27; 23
NOAB263.COB ; 1971 ; 1553 ; 476 ; 226; 97 ; 60 ; 97; 42
NOAB264.COB ; 3043 ; 2630 ; 822 ; 438; 92 ; 93 ; 92; 57
NOAB267.COB ; 2408 ; 1618 ; 596 ; 318; 22 ; 22 ; 22; 14
NOAB401.COB ; 4293 ; 2380 ; 1205 ; 590; 39 ; 32 ; 39; 20
NOAB404.COB ; 11205 ; 8160 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB405.COB ; 15670 ; 12919 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB406.COB ; 9545 ; 6727 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB407.COB ; 4533 ; 2952 ; 1268 ; 684; 29 ; 35 ; 27; 27
NOAB408.COB ; 6547 ; 4127 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB409.COB ; 3798 ; 2247 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB410.COB ; 6218 ; 4018 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB411.COB ; 6582 ; 4029 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB412.COB ; 7034 ; 4556 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB415.COB ; 3252 ; 2489 ; 979 ; 489; 29 ; 33 ; 27; 23
NOAB424.COB ; 4075 ; 3051 ; 1162 ; 646; 29 ; 34 ; 27; 22
NOAB425.COB ; 3389 ; 2144 ; 896 ; 487; 29 ; 28 ; 27; 18
NOAB426.COB ; 1444 ; 991 ; 361 ; 182; 119 ; 137 ; 117; 77
NOAB432.COB ; 2447 ; 1799 ; 557 ; 294; 63 ; 75 ; 61; 42
NOAB451.COB ; 2097 ; 1493 ; 569 ; 316; 26 ; 27 ; 26; 14
NOAB506.COB ; 1637 ; 1240 ; 397 ; 221; 41 ; 38 ; 39; 27
NOAB560.COB ; 6114 ; 5680 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB562.COB ; 4620 ; 4094 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB565.COB ; 13154 ; 11507 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB566.COB ; 14927 ; 13243 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB567.COB ; 19605 ; 17150 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB568.COB ; 14009 ; 12441 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAB581.COB ; 2130 ; 1497 ; 581 ; 277; 186 ; 203 ; 186; 123
NOAB582.COB ; 2052 ; 1514 ; 585 ; 279; 264 ; 302 ; 262; 166
NOAB583.COB ; 1707 ; 1187 ; 443 ; 189; 161 ; 190 ; 159; 101
NOAB584.COB ; 1596 ; 1175 ; 443 ; 189; 161 ; 190 ; 159; 101
NOAB735.COB ; 2991 ; 2503 ; 803 ; 476; 55 ; 60 ; 53; 39
NOAB774.COB ; 1995 ; 1457 ; 499 ; 285; 46 ; 43 ; 46; 29
NOAB776.COB ; 1921 ; 1508 ; 598 ; 362; 50 ; 49 ; 50; 33
NOAB778.COB ; 1651 ; 1102 ; 424 ; 197; 27 ; 29 ; 25; 21
NOAB779.COB ; 1651 ; 1102 ; 424 ; 197; 27 ; 29 ; 25; 21
NOAB780.COB ; 1651 ; 1102 ; 424 ; 197; 27 ; 29 ; 25; 21
NOAB781.COB ; 1651 ; 1102 ; 424 ; 197; 27 ; 29 ; 25; 21
NOAB852.COB ; 1403 ; 1210 ; 460 ; 276; 157 ; 171 ; 155; 95
NOAB857.COB ; 2344 ; 1939 ; 847 ; 508; 94 ; 92 ; 92; 58
NOAB860.COB ; 2898 ; 2150 ; 859 ; 521; 60 ; 50 ; 58; 34
NOAB862.COB ; 2662 ; 1999 ; 935 ; 617; 330 ; 353 ; 328; 204
NOAB863.COB ; 1442 ; 1224 ; 481 ; 279; 210 ; 215 ; 208; 120
NOAB865.COB ; 3154 ; 2448 ; 1232 ; 775; 214 ; 232 ; 213; 152
NOAB866.COB ; 2017 ; 1737 ; 540 ; 337; 27 ; 26 ; 27; 17
NOAB867.COB ; 3622 ; 2604 ; 1375 ; 791; 122 ; 101 ; 120; 64
NOAB868.COB ; 1803 ; 1446 ; 597 ; 369; 286 ; 313 ; 284; 173
NOAB869.COB ; 1618 ; 1412 ; 612 ; 377; 222 ; 244 ; 220; 142
NOAB886.COB ; 1942 ; 1423 ; 561 ; 346; 127 ; 151 ; 125; 88
NOAB891.COB ; 1758 ; 1423 ; 573 ; 346; 196 ; 219 ; 194; 120
NOAB896.COB ; 5401 ; 3887 ; 2019 ; 1303; 146 ; 150 ; 144; 92
NOAC168.COB ; 3463 ; 2477 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP001.COB ; 2639 ; 1797 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP002.COB ; 2321 ; 1423 ; 546 ; 248; 23 ; 22 ; 21; 14
NOAP003.COB ; 4852 ; 4091 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP007.COB ; 544 ; 440 ; 123 ; 28; 39 ; 22 ; 39; 13
NOAP008.COB ; 2316 ; 1763 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP009.COB ; 1740 ; 1375 ; 693 ; 334; 58 ; 50 ; 57; 34
NOAP010.COB ; 1634 ; 1209 ; 647 ; 294; 58 ; 50 ; 57; 34
NOAP011.COB ; 516 ; 450 ; 163 ; 45; 43 ; 24 ; 41; 18
NOAP012.COB ; 763 ; 686 ; 264 ; 83; 28 ; 11 ; 26; 7
NOAP013.COB ; 686 ; 621 ; 223 ; 92; 66 ; 38 ; 66; 28
NOAP026.COB ; 1895 ; 919 ; 390 ; 190; 82 ; 69 ; 80; 44
NOAP027.COB ; 2922 ; 2078 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP028.COB ; 3123 ; 2330 ; 884 ; 388; 27 ; 34 ; 25; 24
NOAP029.COB ; 1760 ; 1398 ; 378 ; 138; 39 ; 32 ; 37; 23
NOAP032.COB ; 646 ; 407 ; 115 ; 41; 23 ; 22 ; 23; 14
NOAP049.COB ; 1262 ; 939 ; 252 ; 121; 79 ; 91 ; 77; 56
NOAP050.COB ; 826 ; 538 ; 167 ; 45; 49 ; 48 ; 47; 31
NOAP051.COB ; 1402 ; 845 ; 282 ; 111; 42 ; 37 ; 40; 27
NOAP052.COB ; 1361 ; 973 ; 312 ; 147; 29 ; 28 ; 27; 18
NOAP054.COB ; 1182 ; 785 ; 383 ; 176; 19 ; 14 ; 19; 10
NOAP058.COB ; 1973 ; 1322 ; 559 ; 235; 104 ; 113 ; 102; 72
NOAP060.COB ; 1579 ; 659 ; 177 ; 62; 27 ; 29 ; 25; 21
NOAP072.COB ; 879 ; 526 ; 170 ; 55; 59 ; 48 ; 57; 32
NOAP073.COB ; 841 ; 574 ; 200 ; 74; 64 ; 73 ; 62; 40
NOAP074.COB ; 1372 ; 917 ; 446 ; 200; 58 ; 49 ; 58; 34
NOAP075.COB ; 2064 ; 1265 ; 450 ; 234; 87 ; 107 ; 85; 60
NOAP082.COB ; 1258 ; 861 ; 358 ; 155; 28 ; 25 ; 26; 16
NOAP118.COB ; 2402 ; 1449 ; 623 ; 273; 23 ; 22 ; 21; 14
NOAP120.COB ; 4772 ; 4077 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP126.COB ; 4555 ; 3840 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP128.COB ; 6418 ; 5878 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP132.COB ; 5503 ; 3687 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP134.COB ; 7662 ; 3997 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP144.COB ; 1663 ; 1520 ; 316 ; 80; 54 ; 50 ; 54; 35
NOAP145.COB ; 1632 ; 1515 ; 298 ; 85; 61 ; 47 ; 61; 28
NOAP146.COB ; 609 ; 458 ; 131 ; 51; 115 ; 105 ; 115; 50
NOAP168.COB ; 1491 ; 839 ; 325 ; 114; 37 ; 35 ; 35; 23
NOAP169.COB ; 1760 ; 851 ; 272 ; 122; 42 ; 39 ; 40; 26
NOAP187.COB ; 949 ; 637 ; 172 ; 84; 70 ; 60 ; 68; 41
NOAP190.COB ; 874 ; 591 ; 174 ; 75; 37 ; 25 ; 35; 17
NOAP198.COB ; 2148 ; 1630 ; 788 ; 434; 22 ; 22 ; 22; 15
NOAP199.COB ; 1404 ; 952 ; 341 ; 149; 28 ; 28 ; 28; 19
NOAP200.COB ; 1949 ; 1157 ; 482 ; 267; 23 ; 22 ; 22; 15
NOAP201.COB ; 10894 ; 7719 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP202.COB ; 1250 ; 887 ; 274 ; 138; 22 ; 22 ; 21; 15
NOAP206.COB ; 1667 ; 1243 ; 563 ; 228; 60 ; 58 ; 60; 41
NOAP209.COB ; 1440 ; 960 ; 470 ; 191; 57 ; 42 ; 57; 30
NOAP212.COB ; 577 ; 403 ; 123 ; 39; 64 ; 48 ; 62; 29
NOAP215.COB ; 824 ; 508 ; 139 ; 64; 48 ; 41 ; 46; 28
NOAP216.COB ; 1066 ; 708 ; 149 ; 67; 48 ; 41 ; 46; 28
NOAP220.COB ; 1405 ; 944 ; 269 ; 97; 48 ; 41 ; 46; 28
NOAP230.COB ; 2153 ; 1360 ; 571 ; 323; 23 ; 22 ; 22; 15
NOAP238.COB ; 3499 ; 1891 ; 750 ; 390; 46 ; 49 ; 46; 31
NOAP240.COB ; 2103 ; 1445 ; 392 ; 208; 29 ; 28 ; 27; 18
NOAP244.COB ; 1849 ; 1163 ; 496 ; 254; 23 ; 22 ; 23; 14
NOAP245.COB ; 1987 ; 1204 ; 542 ; 271; 38 ; 31 ; 36; 22
NOAP255.COB ; 1349 ; 811 ; 204 ; 113; 52 ; 47 ; 52; 30
NOAP258.COB ; 1970 ; 1243 ; 571 ; 236; 41 ; 33 ; 41; 22
NOAP261.COB ; 1506 ; 1062 ; 462 ; 179; 39 ; 33 ; 39; 22
NOAP269.COB ; 1108 ; 761 ; 337 ; 95; 39 ; 33 ; 39; 22
NOAP270.COB ; 697 ; 440 ; 135 ; 42; 66 ; 48 ; 65; 30
NOAP300.COB ; 2263 ; 1502 ; 662 ; 294; 119 ; 88 ; 117; 51
NOAP301.COB ; 762 ; 588 ; 191 ; 72; 35 ; 32 ; 33; 20
NOAP302.COB ; 724 ; 569 ; 179 ; 69; 27 ; 28 ; 25; 18
NOAP303.COB ; 724 ; 569 ; 179 ; 69; 27 ; 28 ; 25; 18
NOAP304.COB ; 10350 ; 8677 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP305.COB ; 984 ; 713 ; 178 ; 58; 69 ; 59 ; 68; 38
NOAP306.COB ; 645 ; 397 ; 125 ; 38; 23 ; 10 ; 21; 6
NOAP307.COB ; 596 ; 347 ; 100 ; 29; 73 ; 52 ; 73; 28
NOAP308.COB ; 578 ; 331 ; 92 ; 27; 66 ; 49 ; 66; 26
NOAP309.COB ; 1239 ; 746 ; 373 ; 182; 148 ; 156 ; 147; 105
NOAP311.COB ; 1021 ; 709 ; 188 ; 70; 48 ; 50 ; 48; 33
NOAP312.COB ; 853 ; 399 ; 102 ; 33; 33 ; 30 ; 33; 19
NOAP313.COB ; 1000 ; 604 ; 191 ; 62; 25 ; 11 ; 23; 7
NOAP314.COB ; 3148 ; 1754 ; 745 ; 386; 27 ; 27 ; 25; 19
NOAP315.COB ; 1270 ; 722 ; 245 ; 99; 29 ; 13 ; 27; 9
NOAP316.COB ; 941 ; 461 ; 150 ; 46; 25 ; 11 ; 23; 7
NOAP317.COB ; 1709 ; 1009 ; 405 ; 139; 8 ; 10 ; 7; 7
NOAP318.COB ; 1514 ; 900 ; 403 ; 187; 79 ; 74 ; 78; 46
NOAP340.COB ; 1311 ; 938 ; 335 ; 161; 28 ; 28 ; 28; 19
NOAP400.COB ; 5635 ; 4907 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP402.COB ; 6726 ; 6052 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP403.COB ; 5499 ; 3665 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP413.COB ; 1422 ; 754 ; 369 ; 81; 29 ; 34 ; 27; 24
NOAP414.COB ; 2170 ; 1400 ; 507 ; 221; 29 ; 30 ; 27; 22
NOAP418.COB ; 1379 ; 1151 ; 427 ; 200; 29 ; 31 ; 27; 19
NOAP430.COB ; 1075 ; 759 ; 190 ; 77; 69 ; 77 ; 69; 43
NOAP431.COB ; 898 ; 607 ; 160 ; 58; 45 ; 47 ; 43; 31
NOAP434.COB ; 801 ; 525 ; 190 ; 63; 28 ; 25 ; 26; 16
NOAP435.COB ; 771 ; 620 ; 189 ; 86; 41 ; 43 ; 41; 27
NOAP436.COB ; 1147 ; 698 ; 212 ; 94; 88 ; 87 ; 88; 52
NOAP437.COB ; 2493 ; 1442 ; 528 ; 350; 104 ; 118 ; 103; 77
NOAP438.COB ; 1176 ; 824 ; 262 ; 125; 78 ; 82 ; 78; 49
NOAP450.COB ; 3255 ; 1583 ; 705 ; 401; 107 ; 128 ; 105; 77
NOAP452.COB ; 606 ; 366 ; 101 ; 22; 46 ; 25 ; 44; 17
NOAP503.COB ; 1243 ; 514 ; 215 ; 54; 83 ; 75 ; 81; 45
NOAP504.COB ; 789 ; 499 ; 203 ; 81; 43 ; 27 ; 43; 21
NOAP505.COB ; 927 ; 582 ; 143 ; 68; 120 ; 111 ; 120; 63
NOAP561.COB ; 4627 ; 3183 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP563.COB ; 3021 ; 1561 ; 827 ; 457; 178 ; 197 ; 176; 111
NOAP585.COB ; 1191 ; 899 ; 368 ; 146; 78 ; 59 ; 76; 37
